# source: PRIMAP-2025-v2p7
# description: Based on {{source}}. Uses HISTCR data, which is the country-reported priority scenario.
variable,year,region,unit,value
Emissions|N2O|AFOLU|Agriculture,2015,ROU,kt N2O/yr,30.9032322
Emissions|N2O|AFOLU|Agriculture,2015,RUS,kt N2O/yr,154.817202
Emissions|N2O|AFOLU|Agriculture,2015,RWA,kt N2O/yr,3.5130143
Emissions|N2O|AFOLU|Agriculture,2015,SAU,kt N2O/yr,26.635123
Emissions|N2O|AFOLU|Agriculture,2015,SDN,kt N2O/yr,90.3275
Emissions|N2O|AFOLU|Agriculture,2015,SEN,kt N2O/yr,14.538700000000002
Emissions|N2O|AFOLU|Agriculture,2015,SGP,kt N2O/yr,0.017621
Emissions|N2O|AFOLU|Agriculture,2015,SHN,kt N2O/yr,0.0024
Emissions|N2O|AFOLU|Agriculture,2015,SLB,kt N2O/yr,0.0852453779999999
Emissions|N2O|AFOLU|Agriculture,2015,SLE,kt N2O/yr,4.337
Emissions|N2O|AFOLU|Agriculture,2015,SLV,kt N2O/yr,1.3418094
Emissions|N2O|AFOLU|Agriculture,2015,SMR,kt N2O/yr,0.0198671619
Emissions|N2O|AFOLU|Agriculture,2015,SOM,kt N2O/yr,14.49516168
Emissions|N2O|AFOLU|Agriculture,2015,SRB,kt N2O/yr,8.3692425
Emissions|N2O|AFOLU|Agriculture,2015,SSD,kt N2O/yr,68.83709999999999
Emissions|N2O|AFOLU|Agriculture,2015,STP,kt N2O/yr,0.055044355
Emissions|N2O|AFOLU|Agriculture,2015,SUR,kt N2O/yr,0.511
Emissions|N2O|AFOLU|Agriculture,2015,SVK,kt N2O/yr,3.0976725000000003
Emissions|N2O|AFOLU|Agriculture,2015,SVN,kt N2O/yr,1.70652142
Emissions|N2O|AFOLU|Agriculture,2015,SWE,kt N2O/yr,9.93806607
Emissions|N2O|AFOLU|Agriculture,2015,SWZ,kt N2O/yr,1.3612000000000002
Emissions|N2O|AFOLU|Agriculture,2015,SYC,kt N2O/yr,0.0104
Emissions|N2O|AFOLU|Agriculture,2015,SYR,kt N2O/yr,9.201399999999998
Emissions|N2O|AFOLU|Agriculture,2015,TCD,kt N2O/yr,56.375992
Emissions|N2O|AFOLU|Agriculture,2015,TGO,kt N2O/yr,18.768000000000004
Emissions|N2O|AFOLU|Agriculture,2015,THA,kt N2O/yr,40.70283410000001
Emissions|N2O|AFOLU|Agriculture,2015,TJK,kt N2O/yr,6.718397500000001
Emissions|N2O|AFOLU|Agriculture,2015,TKL,kt N2O/yr,0.0003000000000000001
Emissions|N2O|AFOLU|Agriculture,2015,TKM,kt N2O/yr,7.320344400000001
Emissions|N2O|AFOLU|Agriculture,2015,TLS,kt N2O/yr,0.8636999999999999
Emissions|N2O|AFOLU|Agriculture,2015,TON,kt N2O/yr,0.055753036
Emissions|N2O|AFOLU|Agriculture,2015,TTO,kt N2O/yr,0.6667000000000001
Emissions|N2O|AFOLU|Agriculture,2015,TUN,kt N2O/yr,6.282808000000001
Emissions|N2O|AFOLU|Agriculture,2015,TUR,kt N2O/yr,83.9786004
Emissions|N2O|AFOLU|Agriculture,2015,TUV,kt N2O/yr,0.0042999999999999
Emissions|N2O|AFOLU|Agriculture,2015,TWN,kt N2O/yr,4.800754670000001
Emissions|N2O|AFOLU|Agriculture,2015,TZA,kt N2O/yr,73.7435
Emissions|N2O|AFOLU|Agriculture,2015,UGA,kt N2O/yr,35.423700000000004
Emissions|N2O|AFOLU|Agriculture,2015,UKR,kt N2O/yr,89.412321
Emissions|N2O|AFOLU|Agriculture,2015,URY,kt N2O/yr,27.290670129999995
Emissions|N2O|AFOLU|Agriculture,2015,USA,kt N2O/yr,1276.487638
Emissions|N2O|AFOLU|Agriculture,2015,UZB,kt N2O/yr,30.2159834
Emissions|N2O|AFOLU|Agriculture,2015,VCT,kt N2O/yr,0.0221999999999999
Emissions|N2O|AFOLU|Agriculture,2015,VEN,kt N2O/yr,11.226486321
Emissions|N2O|AFOLU|Agriculture,2015,VGB,kt N2O/yr,0.0100999999999999
Emissions|N2O|AFOLU|Agriculture,2015,VNM,kt N2O/yr,57.911307
Emissions|N2O|AFOLU|Agriculture,2015,VUT,kt N2O/yr,0.237
Emissions|N2O|AFOLU|Agriculture,2015,WSM,kt N2O/yr,0.26636548
Emissions|N2O|AFOLU|Agriculture,2015,World,kt N2O/yr,7014.377245040184
Emissions|N2O|AFOLU|Agriculture,2015,YEM,kt N2O/yr,20.869188620000003
Emissions|N2O|AFOLU|Agriculture,2015,ZAF,kt N2O/yr,48.32141190000001
Emissions|N2O|AFOLU|Agriculture,2015,ZMB,kt N2O/yr,12.775529
Emissions|N2O|AFOLU|Agriculture,2015,ZWE,kt N2O/yr,12.37329663
Emissions|N2O|AFOLU|Agriculture,2020,ABW,kt N2O/yr,0.000575432
Emissions|N2O|AFOLU|Agriculture,2020,AFG,kt N2O/yr,17.06388664
Emissions|N2O|AFOLU|Agriculture,2020,AGO,kt N2O/yr,56.64320000000001
Emissions|N2O|AFOLU|Agriculture,2020,ALB,kt N2O/yr,2.49868282
Emissions|N2O|AFOLU|Agriculture,2020,AND,kt N2O/yr,0.0053247813
Emissions|N2O|AFOLU|Agriculture,2020,ARE,kt N2O/yr,1.4325780678
Emissions|N2O|AFOLU|Agriculture,2020,ARG,kt N2O/yr,84.32438160000001
Emissions|N2O|AFOLU|Agriculture,2020,ARM,kt N2O/yr,1.97028943
Emissions|N2O|AFOLU|Agriculture,2020,ATG,kt N2O/yr,0.0235
Emissions|N2O|AFOLU|Agriculture,2020,AUS,kt N2O/yr,37.55368790000001
Emissions|N2O|AFOLU|Agriculture,2020,AUT,kt N2O/yr,8.9417317
Emissions|N2O|AFOLU|Agriculture,2020,AZE,kt N2O/yr,5.56092569
Emissions|N2O|AFOLU|Agriculture,2020,BDI,kt N2O/yr,2.5539019100000004
Emissions|N2O|AFOLU|Agriculture,2020,BEL,kt N2O/yr,11.203402530000002
Emissions|N2O|AFOLU|Agriculture,2020,BEN,kt N2O/yr,8.633299999999998
Emissions|N2O|AFOLU|Agriculture,2020,BFA,kt N2O/yr,22.657851999999995
Emissions|N2O|AFOLU|Agriculture,2020,BGD,kt N2O/yr,53.061161000000006
Emissions|N2O|AFOLU|Agriculture,2020,BGR,kt N2O/yr,13.91688811
Emissions|N2O|AFOLU|Agriculture,2020,BHR,kt N2O/yr,0.0648
Emissions|N2O|AFOLU|Agriculture,2020,BHS,kt N2O/yr,0.039277477
Emissions|N2O|AFOLU|Agriculture,2020,BIH,kt N2O/yr,4.18985849
Emissions|N2O|AFOLU|Agriculture,2020,BLR,kt N2O/yr,37.9226086
Emissions|N2O|AFOLU|Agriculture,2020,BLZ,kt N2O/yr,2.2662017
Emissions|N2O|AFOLU|Agriculture,2020,BOL,kt N2O/yr,3.285996711
Emissions|N2O|AFOLU|Agriculture,2020,BRA,kt N2O/yr,548.4107441
Emissions|N2O|AFOLU|Agriculture,2020,BRB,kt N2O/yr,0.100929606
Emissions|N2O|AFOLU|Agriculture,2020,BRN,kt N2O/yr,0.084847625
Emissions|N2O|AFOLU|Agriculture,2020,BTN,kt N2O/yr,0.117902242
Emissions|N2O|AFOLU|Agriculture,2020,BWA,kt N2O/yr,9.650200000000002
Emissions|N2O|AFOLU|Agriculture,2020,CAF,kt N2O/yr,27.6424
Emissions|N2O|AFOLU|Agriculture,2020,CAN,kt N2O/yr,80.259698
Emissions|N2O|AFOLU|Agriculture,2020,CHE,kt N2O/yr,6.928978320000001
Emissions|N2O|AFOLU|Agriculture,2020,CHL,kt N2O/yr,12.93838712
Emissions|N2O|AFOLU|Agriculture,2020,CHN,kt N2O/yr,945.92134
Emissions|N2O|AFOLU|Agriculture,2020,CIV,kt N2O/yr,9.950483210000002
Emissions|N2O|AFOLU|Agriculture,2020,CMR,kt N2O/yr,19.0659
Emissions|N2O|AFOLU|Agriculture,2020,COD,kt N2O/yr,19.405091
Emissions|N2O|AFOLU|Agriculture,2020,COG,kt N2O/yr,4.7539
Emissions|N2O|AFOLU|Agriculture,2020,COK,kt N2O/yr,0.0078999999999999
Emissions|N2O|AFOLU|Agriculture,2020,COL,kt N2O/yr,40.78572069999999
Emissions|N2O|AFOLU|Agriculture,2020,COM,kt N2O/yr,0.1493
Emissions|N2O|AFOLU|Agriculture,2020,CPV,kt N2O/yr,0.182211465
Emissions|N2O|AFOLU|Agriculture,2020,CRI,kt N2O/yr,2.49774331
Emissions|N2O|AFOLU|Agriculture,2020,CUB,kt N2O/yr,13.014338
Emissions|N2O|AFOLU|Agriculture,2020,CYP,kt N2O/yr,0.45744784
Emissions|N2O|AFOLU|Agriculture,2020,CZE,kt N2O/yr,12.15195276
Emissions|N2O|AFOLU|Agriculture,2020,DEU,kt N2O/yr,75.7350325
Emissions|N2O|AFOLU|Agriculture,2020,DJI,kt N2O/yr,0.8424
Emissions|N2O|AFOLU|Agriculture,2020,DMA,kt N2O/yr,0.073702273
Emissions|N2O|AFOLU|Agriculture,2020,DNK,kt N2O/yr,17.6732075
Emissions|N2O|AFOLU|Agriculture,2020,DOM,kt N2O/yr,1.92969243
Emissions|N2O|AFOLU|Agriculture,2020,DZA,kt N2O/yr,13.4550328
Emissions|N2O|AFOLU|Agriculture,2020,ECU,kt N2O/yr,11.63554842
Emissions|N2O|AFOLU|Agriculture,2020,EGY,kt N2O/yr,84.49150100000001
Emissions|N2O|AFOLU|Agriculture,2020,ERI,kt N2O/yr,5.5039
Emissions|N2O|AFOLU|Agriculture,2020,ESP,kt N2O/yr,31.075773999999992
Emissions|N2O|AFOLU|Agriculture,2020,EST,kt N2O/yr,2.80329867
Emissions|N2O|AFOLU|Agriculture,2020,ETH,kt N2O/yr,86.315872
Emissions|N2O|AFOLU|Agriculture,2020,FIN,kt N2O/yr,12.74095501
Emissions|N2O|AFOLU|Agriculture,2020,FJI,kt N2O/yr,0.3119608320000001
Emissions|N2O|AFOLU|Agriculture,2020,FRA,kt N2O/yr,83.6604197
Emissions|N2O|AFOLU|Agriculture,2020,FSM,kt N2O/yr,0.056
Emissions|N2O|AFOLU|Agriculture,2020,GAB,kt N2O/yr,1.1511576790000002
Emissions|N2O|AFOLU|Agriculture,2020,GBR,kt N2O/yr,49.555269200000005
Emissions|N2O|AFOLU|Agriculture,2020,GEO,kt N2O/yr,2.277
Emissions|N2O|AFOLU|Agriculture,2020,GHA,kt N2O/yr,25.3329419
Emissions|N2O|AFOLU|Agriculture,2020,GIN,kt N2O/yr,11.96826
Emissions|N2O|AFOLU|Agriculture,2020,GMB,kt N2O/yr,0.9252
Emissions|N2O|AFOLU|Agriculture,2020,GNB,kt N2O/yr,0.10850483
Emissions|N2O|AFOLU|Agriculture,2020,GNQ,kt N2O/yr,0.0408999999999999
Emissions|N2O|AFOLU|Agriculture,2020,GRC,kt N2O/yr,12.154426290000002
Emissions|N2O|AFOLU|Agriculture,2020,GRD,kt N2O/yr,0.0173469886
Emissions|N2O|AFOLU|Agriculture,2020,GTM,kt N2O/yr,5.317406289999999
Emissions|N2O|AFOLU|Agriculture,2020,GUY,kt N2O/yr,1.9399610100000004
Emissions|N2O|AFOLU|Agriculture,2020,HKG,kt N2O/yr,0.05511582
Emissions|N2O|AFOLU|Agriculture,2020,HND,kt N2O/yr,6.153248349999999
Emissions|N2O|AFOLU|Agriculture,2020,HRV,kt N2O/yr,4.116577299999999
Emissions|N2O|AFOLU|Agriculture,2020,HTI,kt N2O/yr,4.5795833
Emissions|N2O|AFOLU|Agriculture,2020,HUN,kt N2O/yr,14.3985024
Emissions|N2O|AFOLU|Agriculture,2020,IDN,kt N2O/yr,163.104754
Emissions|N2O|AFOLU|Agriculture,2020,IND,kt N2O/yr,341.57
Emissions|N2O|AFOLU|Agriculture,2020,IRL,kt N2O/yr,19.2180934
Emissions|N2O|AFOLU|Agriculture,2020,IRN,kt N2O/yr,73.195455
Emissions|N2O|AFOLU|Agriculture,2020,IRQ,kt N2O/yr,14.5928
Emissions|N2O|AFOLU|Agriculture,2020,ISL,kt N2O/yr,1.292784249
Emissions|N2O|AFOLU|Agriculture,2020,ISR,kt N2O/yr,4.47
Emissions|N2O|AFOLU|Agriculture,2020,ITA,kt N2O/yr,45.0075073
Emissions|N2O|AFOLU|Agriculture,2020,JAM,kt N2O/yr,20.307793200000003
Emissions|N2O|AFOLU|Agriculture,2020,JOR,kt N2O/yr,2.6890469500000003
Emissions|N2O|AFOLU|Agriculture,2020,JPN,kt N2O/yr,30.7139169
Emissions|N2O|AFOLU|Agriculture,2020,KAZ,kt N2O/yr,56.641380000000005
Emissions|N2O|AFOLU|Agriculture,2020,KEN,kt N2O/yr,10.610464
Emissions|N2O|AFOLU|Agriculture,2020,KGZ,kt N2O/yr,7.967926969999999
Emissions|N2O|AFOLU|Agriculture,2020,KHM,kt N2O/yr,13.985600000000002
Emissions|N2O|AFOLU|Agriculture,2020,KIR,kt N2O/yr,0.0113999999999999
Emissions|N2O|AFOLU|Agriculture,2020,KNA,kt N2O/yr,0.010235294
Emissions|N2O|AFOLU|Agriculture,2020,KOR,kt N2O/yr,20.4661888
Emissions|N2O|AFOLU|Agriculture,2020,KWT,kt N2O/yr,1.1914000000000002
Emissions|N2O|AFOLU|Agriculture,2020,LAO,kt N2O/yr,10.2471
Emissions|N2O|AFOLU|Agriculture,2020,LBN,kt N2O/yr,1.31720215
Emissions|N2O|AFOLU|Agriculture,2020,LBR,kt N2O/yr,0.9153000000000002
Emissions|N2O|AFOLU|Agriculture,2020,LBY,kt N2O/yr,4.361999999999999
Emissions|N2O|AFOLU|Agriculture,2020,LCA,kt N2O/yr,0.054660688
Emissions|N2O|AFOLU|Agriculture,2020,LIE,kt N2O/yr,0.0214105545
Emissions|N2O|AFOLU|Agriculture,2020,LKA,kt N2O/yr,7.847700000000001
Emissions|N2O|AFOLU|Agriculture,2020,LSO,kt N2O/yr,1.2330222699999998
Emissions|N2O|AFOLU|Agriculture,2020,LTU,kt N2O/yr,7.93721329
Emissions|N2O|AFOLU|Agriculture,2020,LUX,kt N2O/yr,0.6985336760000002
Emissions|N2O|AFOLU|Agriculture,2020,LVA,kt N2O/yr,4.23096111
Emissions|N2O|AFOLU|Agriculture,2020,MAR,kt N2O/yr,35.7021218
Emissions|N2O|AFOLU|Agriculture,2020,MDA,kt N2O/yr,3.5877090000000003
Emissions|N2O|AFOLU|Agriculture,2020,MDG,kt N2O/yr,45.51640799999999
Emissions|N2O|AFOLU|Agriculture,2020,MEX,kt N2O/yr,100.894275
Emissions|N2O|AFOLU|Agriculture,2020,MKD,kt N2O/yr,2.26560225
Emissions|N2O|AFOLU|Agriculture,2020,MLI,kt N2O/yr,161.44779
Emissions|N2O|AFOLU|Agriculture,2020,MLT,kt N2O/yr,0.147809251
Emissions|N2O|AFOLU|Agriculture,2020,MMR,kt N2O/yr,12.46429456
Emissions|N2O|AFOLU|Agriculture,2020,MNE,kt N2O/yr,0.069435183
Emissions|N2O|AFOLU|Agriculture,2020,MNG,kt N2O/yr,33.27740000000001
Emissions|N2O|AFOLU|Agriculture,2020,MOZ,kt N2O/yr,28.259200000000003
Emissions|N2O|AFOLU|Agriculture,2020,MRT,kt N2O/yr,6.2202393
Emissions|N2O|AFOLU|Agriculture,2020,MUS,kt N2O/yr,0.351691533
Emissions|N2O|AFOLU|Agriculture,2020,MWI,kt N2O/yr,17.2425
Emissions|N2O|AFOLU|Agriculture,2020,MYS,kt N2O/yr,17.378405000000004
Emissions|N2O|AFOLU|Agriculture,2020,NAM,kt N2O/yr,5.225413620000001
Emissions|N2O|AFOLU|Agriculture,2020,NER,kt N2O/yr,10.0991059
Emissions|N2O|AFOLU|Agriculture,2020,NGA,kt N2O/yr,94.575196
Emissions|N2O|AFOLU|Agriculture,2020,NIC,kt N2O/yr,9.81791226
Emissions|N2O|AFOLU|Agriculture,2020,NIU,kt N2O/yr,0.0010999999999999
Emissions|N2O|AFOLU|Agriculture,2020,NLD,kt N2O/yr,19.1091621
Emissions|N2O|AFOLU|Agriculture,2020,NOR,kt N2O/yr,6.6397207300000005
Emissions|N2O|AFOLU|Agriculture,2020,NPL,kt N2O/yr,11.6674332
Emissions|N2O|AFOLU|Agriculture,2020,NRU,kt N2O/yr,0.0005560000000000001
Emissions|N2O|AFOLU|Agriculture,2020,NZL,kt N2O/yr,26.309241357
Emissions|N2O|AFOLU|Agriculture,2020,OMN,kt N2O/yr,0.87997021
Emissions|N2O|AFOLU|Agriculture,2020,PAK,kt N2O/yr,262.42106500000006
Emissions|N2O|AFOLU|Agriculture,2020,PAN,kt N2O/yr,2.3592811200000003
Emissions|N2O|AFOLU|Agriculture,2020,PER,kt N2O/yr,38.026951800000006
Emissions|N2O|AFOLU|Agriculture,2020,PHL,kt N2O/yr,56.15094350000001
Emissions|N2O|AFOLU|Agriculture,2020,PNG,kt N2O/yr,2.010448286
Emissions|N2O|AFOLU|Agriculture,2020,POL,kt N2O/yr,62.535604000000006
Emissions|N2O|AFOLU|Agriculture,2020,PRK,kt N2O/yr,5.194699999999999
Emissions|N2O|AFOLU|Agriculture,2020,PRT,kt N2O/yr,8.266560929999999
Emissions|N2O|AFOLU|Agriculture,2020,PRY,kt N2O/yr,17.419999999999995
Emissions|N2O|AFOLU|Agriculture,2020,QAT,kt N2O/yr,1.0477
Emissions|N2O|AFOLU|Agriculture,2020,ROU,kt N2O/yr,32.2075737
Emissions|N2O|AFOLU|Agriculture,2020,RUS,kt N2O/yr,178.11415399999998
Emissions|N2O|AFOLU|Agriculture,2020,RWA,kt N2O/yr,3.9784206
Emissions|N2O|AFOLU|Agriculture,2020,SAU,kt N2O/yr,13.97629528
Emissions|N2O|AFOLU|Agriculture,2020,SDN,kt N2O/yr,97.8851
Emissions|N2O|AFOLU|Agriculture,2020,SEN,kt N2O/yr,18.980400000000003
Emissions|N2O|AFOLU|Agriculture,2020,SGP,kt N2O/yr,0.0212029999999999
Emissions|N2O|AFOLU|Agriculture,2020,SHN,kt N2O/yr,0.0024
Emissions|N2O|AFOLU|Agriculture,2020,SLB,kt N2O/yr,0.105505958
Emissions|N2O|AFOLU|Agriculture,2020,SLE,kt N2O/yr,3.6638000000000006
Emissions|N2O|AFOLU|Agriculture,2020,SLV,kt N2O/yr,1.11625911
Emissions|N2O|AFOLU|Agriculture,2020,SMR,kt N2O/yr,0.0209681591
Emissions|N2O|AFOLU|Agriculture,2020,SOM,kt N2O/yr,14.294468200000004
Emissions|N2O|AFOLU|Agriculture,2020,SRB,kt N2O/yr,8.788382400000001
Emissions|N2O|AFOLU|Agriculture,2020,SSD,kt N2O/yr,72.04080000000002
Emissions|N2O|AFOLU|Agriculture,2020,STP,kt N2O/yr,0.056229929
Emissions|N2O|AFOLU|Agriculture,2020,SUR,kt N2O/yr,0.6307999999999999
Emissions|N2O|AFOLU|Agriculture,2020,SVK,kt N2O/yr,3.65588192
Emissions|N2O|AFOLU|Agriculture,2020,SVN,kt N2O/yr,1.71146783
Emissions|N2O|AFOLU|Agriculture,2020,SWE,kt N2O/yr,10.183878200000002
Emissions|N2O|AFOLU|Agriculture,2020,SWZ,kt N2O/yr,1.3988999999999998
Emissions|N2O|AFOLU|Agriculture,2020,SYC,kt N2O/yr,0.0118999999999999
Emissions|N2O|AFOLU|Agriculture,2020,SYR,kt N2O/yr,9.3379
Emissions|N2O|AFOLU|Agriculture,2020,TCD,kt N2O/yr,73.618418
Emissions|N2O|AFOLU|Agriculture,2020,TGO,kt N2O/yr,61.03788358999999
Emissions|N2O|AFOLU|Agriculture,2020,THA,kt N2O/yr,43.5667229
Emissions|N2O|AFOLU|Agriculture,2020,TJK,kt N2O/yr,7.8242269
Emissions|N2O|AFOLU|Agriculture,2020,TKL,kt N2O/yr,0.0007000000000000001
Emissions|N2O|AFOLU|Agriculture,2020,TKM,kt N2O/yr,7.697289
Emissions|N2O|AFOLU|Agriculture,2020,TLS,kt N2O/yr,0.871
Emissions|N2O|AFOLU|Agriculture,2020,TON,kt N2O/yr,0.0574105259999999
Emissions|N2O|AFOLU|Agriculture,2020,TTO,kt N2O/yr,0.6120999999999999
Emissions|N2O|AFOLU|Agriculture,2020,TUN,kt N2O/yr,6.219551
Emissions|N2O|AFOLU|Agriculture,2020,TUR,kt N2O/yr,109.25888600000002
Emissions|N2O|AFOLU|Agriculture,2020,TUV,kt N2O/yr,0.0045
Emissions|N2O|AFOLU|Agriculture,2020,TWN,kt N2O/yr,4.53283024
Emissions|N2O|AFOLU|Agriculture,2020,TZA,kt N2O/yr,79.7002
Emissions|N2O|AFOLU|Agriculture,2020,UGA,kt N2O/yr,37.2432
Emissions|N2O|AFOLU|Agriculture,2020,UKR,kt N2O/yr,102.122314
Emissions|N2O|AFOLU|Agriculture,2020,URY,kt N2O/yr,28.388295599
Emissions|N2O|AFOLU|Agriculture,2020,USA,kt N2O/yr,1170.165831
Emissions|N2O|AFOLU|Agriculture,2020,UZB,kt N2O/yr,34.8095561
Emissions|N2O|AFOLU|Agriculture,2020,VCT,kt N2O/yr,0.0203
Emissions|N2O|AFOLU|Agriculture,2020,VEN,kt N2O/yr,9.152645771
Emissions|N2O|AFOLU|Agriculture,2020,VGB,kt N2O/yr,0.0100999999999999
Emissions|N2O|AFOLU|Agriculture,2020,VNM,kt N2O/yr,58.19942500000001
Emissions|N2O|AFOLU|Agriculture,2020,VUT,kt N2O/yr,0.18716766
Emissions|N2O|AFOLU|Agriculture,2020,WSM,kt N2O/yr,0.1585335
Emissions|N2O|AFOLU|Agriculture,2020,World,kt N2O/yr,7066.2610605871305
Emissions|N2O|AFOLU|Agriculture,2020,YEM,kt N2O/yr,22.01190971
Emissions|N2O|AFOLU|Agriculture,2020,ZAF,kt N2O/yr,46.6598523
Emissions|N2O|AFOLU|Agriculture,2020,ZMB,kt N2O/yr,14.099686000000002
Emissions|N2O|AFOLU|Agriculture,2020,ZWE,kt N2O/yr,6.655796244000001
