# source: Hansis-2015
# description: Data from {{source}} extrapolated to 2025.
variable,year,region,unit,value
Emissions|CO2|AFOLU,2025,SRB,Mt CO2/yr,-16.40523024
Emissions|CO2|AFOLU,2025,SSD,Mt CO2/yr,15.011591200000002
Emissions|CO2|AFOLU,2025,STP,Mt CO2/yr,0.12336688
Emissions|CO2|AFOLU,2025,SUR,Mt CO2/yr,0.17451632
Emissions|CO2|AFOLU,2025,SVK,Mt CO2/yr,1.34684976
Emissions|CO2|AFOLU,2025,SVN,Mt CO2/yr,2.24441984
Emissions|CO2|AFOLU,2025,SWE,Mt CO2/yr,7.990707680000001
Emissions|CO2|AFOLU,2025,SWZ,Mt CO2/yr,0.21089984
Emissions|CO2|AFOLU,2025,SYR,Mt CO2/yr,-6.39298384
Emissions|CO2|AFOLU,2025,TCD,Mt CO2/yr,6.548484
Emissions|CO2|AFOLU,2025,TGO,Mt CO2/yr,2.0401152
Emissions|CO2|AFOLU,2025,THA,Mt CO2/yr,112.2396784
Emissions|CO2|AFOLU,2025,TJK,Mt CO2/yr,0.0700190399999999
Emissions|CO2|AFOLU,2025,TKM,Mt CO2/yr,-0.32184576
Emissions|CO2|AFOLU,2025,TLS,Mt CO2/yr,3.759923520000001
Emissions|CO2|AFOLU,2025,TON,Mt CO2/yr,0.01560864
Emissions|CO2|AFOLU,2025,TTO,Mt CO2/yr,-0.16455024
Emissions|CO2|AFOLU,2025,TUN,Mt CO2/yr,-1.32010256
Emissions|CO2|AFOLU,2025,TUR,Mt CO2/yr,-9.5240184
Emissions|CO2|AFOLU,2025,TZA,Mt CO2/yr,79.02163456
Emissions|CO2|AFOLU,2025,UGA,Mt CO2/yr,4.56757904
Emissions|CO2|AFOLU,2025,UKR,Mt CO2/yr,5.5839360000000005
Emissions|CO2|AFOLU,2025,URY,Mt CO2/yr,0.53498064
Emissions|CO2|AFOLU,2025,USA,Mt CO2/yr,112.05900656
Emissions|CO2|AFOLU,2025,UZB,Mt CO2/yr,-0.79120416
Emissions|CO2|AFOLU,2025,VAT,Mt CO2/yr,-3.664e-05
Emissions|CO2|AFOLU,2025,VCT,Mt CO2/yr,-0.06840688
Emissions|CO2|AFOLU,2025,VEN,Mt CO2/yr,9.90056768
Emissions|CO2|AFOLU,2025,VNM,Mt CO2/yr,113.23397808
Emissions|CO2|AFOLU,2025,VUT,Mt CO2/yr,-0.31536048
Emissions|CO2|AFOLU,2025,WSM,Mt CO2/yr,-0.23200448
Emissions|CO2|AFOLU,2025,World,Mt CO2/yr,5141.7584344000015
Emissions|CO2|AFOLU,2025,YEM,Mt CO2/yr,0.20478096
Emissions|CO2|AFOLU,2025,ZAF,Mt CO2/yr,3.81283168
Emissions|CO2|AFOLU,2025,ZMB,Mt CO2/yr,62.58866784
Emissions|CO2|AFOLU,2025,ZWE,Mt CO2/yr,-1.75205152
