# source: Hansis-2015
# description: Based on {{source}}.
variable,year,region,unit,value
Emissions|CO2|AFOLU,2015,BWA,Mt CO2/yr,-0.07009232
Emissions|CO2|AFOLU,2015,CAF,Mt CO2/yr,4.28856544
Emissions|CO2|AFOLU,2015,CAN,Mt CO2/yr,162.96295856
Emissions|CO2|AFOLU,2015,CHE,Mt CO2/yr,-0.1003936
Emissions|CO2|AFOLU,2015,CHL,Mt CO2/yr,35.25020816
Emissions|CO2|AFOLU,2015,CHN,Mt CO2/yr,-27.97006
Emissions|CO2|AFOLU,2015,CIV,Mt CO2/yr,168.95554048
Emissions|CO2|AFOLU,2015,CMR,Mt CO2/yr,32.64576368
Emissions|CO2|AFOLU,2015,COD,Mt CO2/yr,664.93682096
Emissions|CO2|AFOLU,2015,COG,Mt CO2/yr,23.51012928
Emissions|CO2|AFOLU,2015,COL,Mt CO2/yr,80.45894848
Emissions|CO2|AFOLU,2015,COM,Mt CO2/yr,0.01678112
Emissions|CO2|AFOLU,2015,CPV,Mt CO2/yr,0.0172208
Emissions|CO2|AFOLU,2015,CRI,Mt CO2/yr,4.77430192
Emissions|CO2|AFOLU,2015,CUB,Mt CO2/yr,-11.34359744
Emissions|CO2|AFOLU,2015,CYP,Mt CO2/yr,-1.32970224
Emissions|CO2|AFOLU,2015,CZE,Mt CO2/yr,-4.6883444800000005
Emissions|CO2|AFOLU,2015,DEU,Mt CO2/yr,-2.99506352
Emissions|CO2|AFOLU,2015,DJI,Mt CO2/yr,0.09203968
Emissions|CO2|AFOLU,2015,DMA,Mt CO2/yr,-0.141064
Emissions|CO2|AFOLU,2015,DNK,Mt CO2/yr,2.0236272
Emissions|CO2|AFOLU,2015,DOM,Mt CO2/yr,6.91902432
Emissions|CO2|AFOLU,2015,DZA,Mt CO2/yr,2.4524617600000003
Emissions|CO2|AFOLU,2015,ECU,Mt CO2/yr,17.890029600000002
Emissions|CO2|AFOLU,2015,EGY,Mt CO2/yr,0.70590624
Emissions|CO2|AFOLU,2015,ERI,Mt CO2/yr,5.75306624
Emissions|CO2|AFOLU,2015,ESP,Mt CO2/yr,-21.55875616
Emissions|CO2|AFOLU,2015,EST,Mt CO2/yr,-0.39182816
Emissions|CO2|AFOLU,2015,ETH,Mt CO2/yr,175.97730336
Emissions|CO2|AFOLU,2015,FIN,Mt CO2/yr,22.88398832
Emissions|CO2|AFOLU,2015,FJI,Mt CO2/yr,-0.08434528
Emissions|CO2|AFOLU,2015,FRA,Mt CO2/yr,-6.2542648000000005
Emissions|CO2|AFOLU,2015,GAB,Mt CO2/yr,11.218252
Emissions|CO2|AFOLU,2015,GBR,Mt CO2/yr,22.4451144
Emissions|CO2|AFOLU,2015,GEO,Mt CO2/yr,-10.152944
